fact	theory	base_name	index	serial	source_file	source_line	concealed	group	hypotheses	has_skip_proof
pss_paper.Sym.eq.simps(4)	pss_paper	pss_paper.Sym.eq.simps	4	469510	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(5)	pss_paper	pss_paper.Sym.eq.simps	5	469512	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(6)	pss_paper	pss_paper.Sym.eq.simps	6	469514	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(7)	pss_paper	pss_paper.Sym.eq.simps	7	469516	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(8)	pss_paper	pss_paper.Sym.eq.simps	8	469518	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(9)	pss_paper	pss_paper.Sym.eq.simps	9	469520	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(10)	pss_paper	pss_paper.Sym.eq.simps	10	469522	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(11)	pss_paper	pss_paper.Sym.eq.simps	11	469524	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(12)	pss_paper	pss_paper.Sym.eq.simps	12	469526	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(13)	pss_paper	pss_paper.Sym.eq.simps	13	469528	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(14)	pss_paper	pss_paper.Sym.eq.simps	14	469530	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(15)	pss_paper	pss_paper.Sym.eq.simps	15	469532	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(16)	pss_paper	pss_paper.Sym.eq.simps	16	469534	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(17)	pss_paper	pss_paper.Sym.eq.simps	17	469536	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(18)	pss_paper	pss_paper.Sym.eq.simps	18	469538	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(19)	pss_paper	pss_paper.Sym.eq.simps	19	469540	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(20)	pss_paper	pss_paper.Sym.eq.simps	20	469542	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(21)	pss_paper	pss_paper.Sym.eq.simps	21	469544	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(22)	pss_paper	pss_paper.Sym.eq.simps	22	469546	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(23)	pss_paper	pss_paper.Sym.eq.simps	23	469548	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(24)	pss_paper	pss_paper.Sym.eq.simps	24	469550	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(25)	pss_paper	pss_paper.Sym.eq.simps	25	469552	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(26)	pss_paper	pss_paper.Sym.eq.simps	26	469554	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(27)	pss_paper	pss_paper.Sym.eq.simps	27	469556	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(28)	pss_paper	pss_paper.Sym.eq.simps	28	469558	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(29)	pss_paper	pss_paper.Sym.eq.simps	29	469560	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(30)	pss_paper	pss_paper.Sym.eq.simps	30	469562	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(31)	pss_paper	pss_paper.Sym.eq.simps	31	469564	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(32)	pss_paper	pss_paper.Sym.eq.simps	32	469566	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(33)	pss_paper	pss_paper.Sym.eq.simps	33	469568	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(34)	pss_paper	pss_paper.Sym.eq.simps	34	469570	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(35)	pss_paper	pss_paper.Sym.eq.simps	35	469572	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(36)	pss_paper	pss_paper.Sym.eq.simps	36	469574	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(37)	pss_paper	pss_paper.Sym.eq.simps	37	469576	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(38)	pss_paper	pss_paper.Sym.eq.simps	38	469578	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(39)	pss_paper	pss_paper.Sym.eq.simps	39	469580	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(40)	pss_paper	pss_paper.Sym.eq.simps	40	469582	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(41)	pss_paper	pss_paper.Sym.eq.simps	41	469584	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(42)	pss_paper	pss_paper.Sym.eq.simps	42	469586	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(43)	pss_paper	pss_paper.Sym.eq.simps	43	469588	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(44)	pss_paper	pss_paper.Sym.eq.simps	44	469590	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.eq.simps(45)	pss_paper	pss_paper.Sym.eq.simps	45	469592	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case(1)	pss_paper	pss_paper.Sym.case	1	469634	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case(2)	pss_paper	pss_paper.Sym.case	2	469636	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case(3)	pss_paper	pss_paper.Sym.case	3	469638	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case(4)	pss_paper	pss_paper.Sym.case	4	469640	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case(5)	pss_paper	pss_paper.Sym.case	5	469642	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case_cong	pss_paper	pss_paper.Sym.case_cong	0	469644	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case_cong_weak	pss_paper	pss_paper.Sym.case_cong_weak	0	469646	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case_distrib	pss_paper	pss_paper.Sym.case_distrib	0	469648	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(1)	pss_paper	pss_paper.Sym.distinct	1	469650	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(2)	pss_paper	pss_paper.Sym.distinct	2	469652	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(3)	pss_paper	pss_paper.Sym.distinct	3	469654	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(4)	pss_paper	pss_paper.Sym.distinct	4	469656	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(5)	pss_paper	pss_paper.Sym.distinct	5	469658	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(6)	pss_paper	pss_paper.Sym.distinct	6	469660	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(7)	pss_paper	pss_paper.Sym.distinct	7	469662	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(8)	pss_paper	pss_paper.Sym.distinct	8	469664	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(9)	pss_paper	pss_paper.Sym.distinct	9	469666	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(10)	pss_paper	pss_paper.Sym.distinct	10	469668	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(11)	pss_paper	pss_paper.Sym.distinct	11	469670	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(12)	pss_paper	pss_paper.Sym.distinct	12	469672	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(13)	pss_paper	pss_paper.Sym.distinct	13	469674	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(14)	pss_paper	pss_paper.Sym.distinct	14	469676	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(15)	pss_paper	pss_paper.Sym.distinct	15	469678	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(16)	pss_paper	pss_paper.Sym.distinct	16	469680	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(17)	pss_paper	pss_paper.Sym.distinct	17	469682	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(18)	pss_paper	pss_paper.Sym.distinct	18	469684	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(19)	pss_paper	pss_paper.Sym.distinct	19	469686	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.distinct(20)	pss_paper	pss_paper.Sym.distinct	20	469688	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.exhaust	pss_paper	pss_paper.Sym.exhaust	0	469690	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.inject	pss_paper	pss_paper.Sym.inject	0	469692	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.nchotomy	pss_paper	pss_paper.Sym.nchotomy	0	469694	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.split	pss_paper	pss_paper.Sym.split	0	469696	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.split_asm	pss_paper	pss_paper.Sym.split_asm	0	469698	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.splits(1)	pss_paper	pss_paper.Sym.splits	1	469700	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.splits(2)	pss_paper	pss_paper.Sym.splits	2	469702	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.case_transfer	pss_paper	pss_paper.Sym.case_transfer	0	469716	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.induct	pss_paper	pss_paper.Sym.induct	0	469758	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.rec(1)	pss_paper	pss_paper.Sym.rec	1	469760	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.rec(2)	pss_paper	pss_paper.Sym.rec	2	469762	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.rec(3)	pss_paper	pss_paper.Sym.rec	3	469764	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.rec(4)	pss_paper	pss_paper.Sym.rec	4	469766	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.rec(5)	pss_paper	pss_paper.Sym.rec	5	469768	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.rec_transfer	pss_paper	pss_paper.Sym.rec_transfer	0	469770	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(1)	pss_paper	pss_paper.Sym.simps	1	469772	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(2)	pss_paper	pss_paper.Sym.simps	2	469774	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(3)	pss_paper	pss_paper.Sym.simps	3	469776	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(4)	pss_paper	pss_paper.Sym.simps	4	469778	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(5)	pss_paper	pss_paper.Sym.simps	5	469780	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(6)	pss_paper	pss_paper.Sym.simps	6	469782	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(7)	pss_paper	pss_paper.Sym.simps	7	469784	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(8)	pss_paper	pss_paper.Sym.simps	8	469786	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(9)	pss_paper	pss_paper.Sym.simps	9	469788	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(10)	pss_paper	pss_paper.Sym.simps	10	469790	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(11)	pss_paper	pss_paper.Sym.simps	11	469792	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(12)	pss_paper	pss_paper.Sym.simps	12	469794	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(13)	pss_paper	pss_paper.Sym.simps	13	469796	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(14)	pss_paper	pss_paper.Sym.simps	14	469798	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(15)	pss_paper	pss_paper.Sym.simps	15	469800	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(16)	pss_paper	pss_paper.Sym.simps	16	469802	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(17)	pss_paper	pss_paper.Sym.simps	17	469804	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(18)	pss_paper	pss_paper.Sym.simps	18	469806	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(19)	pss_paper	pss_paper.Sym.simps	19	469808	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(20)	pss_paper	pss_paper.Sym.simps	20	469810	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(21)	pss_paper	pss_paper.Sym.simps	21	469812	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(22)	pss_paper	pss_paper.Sym.simps	22	469814	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(23)	pss_paper	pss_paper.Sym.simps	23	469816	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(24)	pss_paper	pss_paper.Sym.simps	24	469818	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(25)	pss_paper	pss_paper.Sym.simps	25	469820	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(26)	pss_paper	pss_paper.Sym.simps	26	469822	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(27)	pss_paper	pss_paper.Sym.simps	27	469824	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(28)	pss_paper	pss_paper.Sym.simps	28	469826	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(29)	pss_paper	pss_paper.Sym.simps	29	469828	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(30)	pss_paper	pss_paper.Sym.simps	30	469830	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.simps(31)	pss_paper	pss_paper.Sym.simps	31	469832	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size_Sym_def	pss_paper	pss_paper.Sym.size_Sym_def	0	469836	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.size_Sym_inst.size_Sym	pss_paper	pss_paper.size_Sym_inst.size_Sym	0	469838	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.Sym.size_Sym_overloaded_def	pss_paper	pss_paper.Sym.size_Sym_overloaded_def	0	469840	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.arity_size_Sym	pss_paper	pss_paper.arity_size_Sym	0	469844	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.Sym.size(1)	pss_paper	pss_paper.Sym.size	1	469868	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(2)	pss_paper	pss_paper.Sym.size	2	469870	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(3)	pss_paper	pss_paper.Sym.size	3	469872	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(4)	pss_paper	pss_paper.Sym.size	4	469874	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(5)	pss_paper	pss_paper.Sym.size	5	469876	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(6)	pss_paper	pss_paper.Sym.size	6	469878	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(7)	pss_paper	pss_paper.Sym.size	7	469880	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(8)	pss_paper	pss_paper.Sym.size	8	469882	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(9)	pss_paper	pss_paper.Sym.size	9	469884	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size(10)	pss_paper	pss_paper.Sym.size	10	469886	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size_gen(1)	pss_paper	pss_paper.Sym.size_gen	1	469888	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size_gen(2)	pss_paper	pss_paper.Sym.size_gen	2	469890	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size_gen(3)	pss_paper	pss_paper.Sym.size_gen	3	469892	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size_gen(4)	pss_paper	pss_paper.Sym.size_gen	4	469894	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.Sym.size_gen(5)	pss_paper	pss_paper.Sym.size_gen	5	469896	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.random_aux_Sym_def	pss_paper	pss_paper.random_aux_Sym_def	0	469898	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.Sym.random_aux.simps	pss_paper	pss_paper.Sym.random_aux.simps	0	469908	isabelle/pss_paper.thy	845	true	5224222	0	true
pss_paper.random_Sym_inst.random_Sym	pss_paper	pss_paper.random_Sym_inst.random_Sym	0	469912	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.random_Sym_def	pss_paper	pss_paper.random_Sym_def	0	469918	isabelle/pss_paper.thy	845	false	5224222	0	false
pss_paper.arity_random_Sym	pss_paper	pss_paper.arity_random_Sym	0	469924	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.narrowing_Sym_inst.narrowing_Sym	pss_paper	pss_paper.narrowing_Sym_inst.narrowing_Sym	0	469928	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.Sym.narrowing_Sym.simps	pss_paper	pss_paper.Sym.narrowing_Sym.simps	0	469934	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.arity_narrowing_Sym	pss_paper	pss_paper.arity_narrowing_Sym	0	469940	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.full_exhaustive_Sym_inst.full_exhaustive_Sym	pss_paper	pss_paper.full_exhaustive_Sym_inst.full_exhaustive_Sym	0	469944	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.Sym.full_exhaustive_Sym.simps	pss_paper	pss_paper.Sym.full_exhaustive_Sym.simps	0	469950	isabelle/pss_paper.thy	845	false	5224222	0	true
pss_paper.arity_full_exhaustive_Sym	pss_paper	pss_paper.arity_full_exhaustive_Sym	0	469956	isabelle/pss_paper.thy	845	true	5224222	0	false
pss_paper.flatBT_flatBP_graph.intros(1)	pss_paper	pss_paper.flatBT_flatBP_graph.intros	1	469990	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.intros(2)	pss_paper	pss_paper.flatBT_flatBP_graph.intros	2	469992	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.intros(3)	pss_paper	pss_paper.flatBT_flatBP_graph.intros	3	469994	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.intros(4)	pss_paper	pss_paper.flatBT_flatBP_graph.intros	4	469996	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.cases	pss_paper	pss_paper.flatBT_flatBP_graph.cases	0	469998	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.induct	pss_paper	pss_paper.flatBT_flatBP_graph.induct	0	470000	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.simps	pss_paper	pss_paper.flatBT_flatBP_graph.simps	0	470002	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_graph.inducts	pss_paper	pss_paper.flatBT_flatBP_graph.inducts	0	470004	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.intros(1)	pss_paper	pss_paper.flatBT_flatBP_rel.intros	1	470038	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.intros(2)	pss_paper	pss_paper.flatBT_flatBP_rel.intros	2	470040	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.intros(3)	pss_paper	pss_paper.flatBT_flatBP_rel.intros	3	470042	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.intros(4)	pss_paper	pss_paper.flatBT_flatBP_rel.intros	4	470044	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.cases	pss_paper	pss_paper.flatBT_flatBP_rel.cases	0	470046	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.induct	pss_paper	pss_paper.flatBT_flatBP_rel.induct	0	470048	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.simps	pss_paper	pss_paper.flatBT_flatBP_rel.simps	0	470050	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP_rel.inducts	pss_paper	pss_paper.flatBT_flatBP_rel.inducts	0	470052	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT.psimps(1)	pss_paper	pss_paper.flatBT.psimps	1	470086	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT.psimps(2)	pss_paper	pss_paper.flatBT.psimps	2	470088	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT.psimps(3)	pss_paper	pss_paper.flatBT.psimps	3	470090	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBP.psimps	pss_paper	pss_paper.flatBP.psimps	0	470092	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP.pinduct(1)	pss_paper	pss_paper.flatBT_flatBP.pinduct	1	470094	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP.pinduct(2)	pss_paper	pss_paper.flatBT_flatBP.pinduct	2	470096	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT_flatBP.termination	pss_paper	pss_paper.flatBT_flatBP.termination	0	470098	isabelle/pss_paper.thy	851	true	5227050	0	true
pss_paper.flatBT.cases	pss_paper	pss_paper.flatBT.cases	0	470100	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBP.cases	pss_paper	pss_paper.flatBP.cases	0	470102	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT.pelims	pss_paper	pss_paper.flatBT.pelims	0	470104	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBP.pelims	pss_paper	pss_paper.flatBP.pelims	0	470106	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT.simps(1)	pss_paper	pss_paper.flatBT.simps	1	470124	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT.simps(2)	pss_paper	pss_paper.flatBT.simps	2	470126	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT.simps(3)	pss_paper	pss_paper.flatBT.simps	3	470128	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBP.simps	pss_paper	pss_paper.flatBP.simps	0	470130	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT_flatBP.induct(1)	pss_paper	pss_paper.flatBT_flatBP.induct	1	470140	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT_flatBP.induct(2)	pss_paper	pss_paper.flatBT_flatBP.induct	2	470142	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBT.elims	pss_paper	pss_paper.flatBT.elims	0	470144	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.flatBP.elims	pss_paper	pss_paper.flatBP.elims	0	470146	isabelle/pss_paper.thy	851	false	5227050	0	true
pss_paper.p_7_1_paren_balance	pss_paper	pss_paper.p_7_1_paren_balance	0	470154	isabelle/pss_paper.thy	861	false	5229106	0	true
pss_paper.RightNodes_graph.intros	pss_paper	pss_paper.RightNodes_graph.intros	0	470174	isabelle/pss_paper.thy	870	true	5229168	0	true
pss_paper.RightNodes_graph.cases	pss_paper	pss_paper.RightNodes_graph.cases	0	470176	isabelle/pss_paper.thy	870	true	5229168	0	true
pss_paper.RightNodes_graph.induct	pss_paper	pss_paper.RightNodes_graph.induct	0	470178	isabelle/pss_paper.thy	870	true	5229168	0	true
pss_paper.RightNodes_graph.simps	pss_paper	pss_paper.RightNodes_graph.simps	0	470180	isabelle/pss_paper.thy	870	true	5229168	0	true
pss_paper.RightNodes_graph.inducts	pss_paper	pss_paper.RightNodes_graph.inducts	0	470182	isabelle/pss_paper.thy	870	true	5229168	0	true
pss_paper.RightNodes_rel.intros	pss_paper	pss_paper.RightNodes_rel.intros	0	470204	isabelle/pss_paper.thy	870	true	5229168	0	true
